Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Benioff Marc,Chairman and Co-CEO,2022-06-09,Option Exercise,80.99,"2,300","186,277","28,928,300",Jun 10 04:32 PM
Benioff Marc,Chairman and Co-CEO,2022-06-09,Sale,190.12,"2,300","437,287","28,926,000",Jun 10 04:32 PM
Benioff Marc,Chairman and Co-CEO,2022-06-08,Option Exercise,80.99,"2,300","186,277","28,928,300",Jun 09 05:04 PM
Benioff Marc,Chairman and Co-CEO,2022-06-08,Sale,188.8,"2,300","434,248","28,926,000",Jun 09 05:04 PM
Benioff Marc,Chairman and Co-CEO,2022-06-07,Option Exercise,80.99,"2,300","186,277","28,928,300",Jun 08 08:50 PM
Benioff Marc,Chairman and Co-CEO,2022-06-07,Sale,186.18,"2,300","428,219","28,926,000",Jun 08 08:50 PM
Benioff Marc,Chairman and Co-CEO,2022-06-06,Option Exercise,80.99,"2,300","186,277","28,928,300",Jun 07 04:29 PM
Benioff Marc,Chairman and Co-CEO,2022-06-06,Sale,184.96,"2,300","425,408","28,926,000",Jun 07 04:29 PM
Benioff Marc,Chairman and Co-CEO,2022-06-03,Option Exercise,80.99,"2,300","186,277","28,928,300",Jun 06 06:30 PM
Benioff Marc,Chairman and Co-CEO,2022-06-03,Sale,185.93,"2,300","427,628","28,926,000",Jun 06 06:30 PM
Benioff Marc,Chairman and Co-CEO,2022-06-02,Option Exercise,80.99,"2,300","186,277","28,928,300",Jun 03 05:10 PM
Benioff Marc,Chairman and Co-CEO,2022-06-02,Sale,182.65,"2,300","420,098","28,926,000",Jun 03 05:10 PM
Benioff Marc,Chairman and Co-CEO,2022-06-01,Option Exercise,80.99,"2,300","186,277","28,928,300",Jun 02 08:28 PM
Benioff Marc,Chairman and Co-CEO,2022-06-01,Sale,178.42,"2,300","410,373","28,926,000",Jun 02 08:28 PM
Benioff Marc,Chairman and Co-CEO,2022-05-31,Option Exercise,80.0,"2,300","184,000","28,928,300",Jun 01 04:41 PM
Benioff Marc,Chairman and Co-CEO,2022-05-31,Sale,162.85,"2,300","374,550","28,926,000",Jun 01 04:41 PM
Benioff Marc,Chairman and Co-CEO,2022-05-27,Option Exercise,80.99,"2,300","186,277","28,928,300",May 31 07:27 PM
Benioff Marc,Chairman and Co-CEO,2022-05-27,Sale,163.4,"2,300","375,829","28,926,000",May 31 07:27 PM
Benioff Marc,Chairman and Co-CEO,2022-05-26,Option Exercise,80.99,"2,300","186,277","28,928,300",May 26 08:23 PM
Benioff Marc,Chairman and Co-CEO,2022-05-26,Sale,161.49,"2,300","371,419","28,926,000",May 26 08:23 PM
Benioff Marc,Chairman and Co-CEO,2022-05-25,Option Exercise,80.99,"2,300","186,277","28,928,300",May 26 04:39 PM
Benioff Marc,Chairman and Co-CEO,2022-05-25,Sale,159.28,"2,300","366,333","28,926,000",May 26 04:39 PM
Benioff Marc,Chairman and Co-CEO,2022-05-24,Option Exercise,80.99,"2,300","186,277","28,928,300",May 25 04:33 PM
Benioff Marc,Chairman and Co-CEO,2022-05-24,Sale,156.32,"2,300","359,526","28,926,000",May 25 04:33 PM
Benioff Marc,Chairman and Co-CEO,2022-05-23,Option Exercise,80.99,"2,300","186,277","28,928,300",May 24 05:57 PM
Benioff Marc,Chairman and Co-CEO,2022-05-23,Sale,158.97,"2,300","365,624","28,926,000",May 24 05:57 PM
ALBER LAURA,Director,2022-05-22,Option Exercise,0.0,425,0,"1,108",May 24 06:01 PM
Conway Craig,Director,2022-05-22,Option Exercise,0.0,425,0,"9,203",May 24 06:04 PM
HASSENFELD ALAN G,Director,2022-05-22,Option Exercise,0.0,425,0,"82,597",May 24 06:07 PM
KROES NEELIE,Director,2022-05-22,Option Exercise,0.0,425,0,"13,410",May 24 06:10 PM
MUNOZ OSCAR,Director,2022-05-22,Option Exercise,0.0,425,0,"1,323",May 24 06:14 PM
ROBERTSON SANFORD,Director,2022-05-22,Option Exercise,0.0,425,0,"39,397",May 24 06:20 PM
Roos John Victor,Director,2022-05-22,Option Exercise,0.0,425,0,"10,555",May 24 06:22 PM
Washington Robin L,Director,2022-05-22,Option Exercise,0.0,425,0,"37,163",May 24 06:25 PM
WEBB MAYNARD G JR,Director,2022-05-22,Option Exercise,0.0,425,0,"6,551",May 24 06:28 PM
Wojcicki Susan,Director,2022-05-22,Option Exercise,0.0,425,0,425,May 24 06:30 PM
Benioff Marc,Chairman and Co-CEO,2022-05-20,Option Exercise,80.99,"2,300","186,277","28,928,300",May 23 06:06 PM
Benioff Marc,Chairman and Co-CEO,2022-05-20,Sale,157.52,"2,300","362,285","28,926,000",May 23 06:06 PM
Benioff Marc,Chairman and Co-CEO,2022-05-19,Option Exercise,80.99,"2,300","186,277","28,928,300",May 20 04:32 PM
Benioff Marc,Chairman and Co-CEO,2022-05-19,Sale,157.06,"2,300","361,247","28,926,000",May 20 04:32 PM
Benioff Marc,Chairman and Co-CEO,2022-05-18,Option Exercise,80.99,"2,300","186,277","28,928,300",May 19 05:24 PM
Benioff Marc,Chairman and Co-CEO,2022-05-18,Sale,159.39,"2,300","366,600","28,926,000",May 19 05:24 PM
Benioff Marc,Chairman and Co-CEO,2022-05-17,Option Exercise,80.99,"2,300","186,277","28,928,300",May 18 06:05 PM
Benioff Marc,Chairman and Co-CEO,2022-05-17,Sale,162.73,"2,300","374,275","28,926,000",May 18 06:05 PM
Benioff Marc,Chairman and Co-CEO,2022-05-16,Option Exercise,80.99,"2,300","186,277","28,928,300",May 17 04:51 PM
Benioff Marc,Chairman and Co-CEO,2022-05-16,Sale,164.36,"2,300","378,037","28,926,000",May 17 04:51 PM
Benioff Marc,Chairman and Co-CEO,2022-05-13,Option Exercise,80.99,"2,300","186,277","28,928,300",May 16 05:09 PM
Benioff Marc,Chairman and Co-CEO,2022-05-13,Sale,166.62,"2,300","383,224","28,926,000",May 16 05:09 PM
Benioff Marc,Chairman and Co-CEO,2022-05-12,Option Exercise,80.99,"2,300","186,277","28,928,300",May 12 08:39 PM
Benioff Marc,Chairman and Co-CEO,2022-05-12,Sale,160.6,"2,300","369,378","28,926,000",May 12 08:39 PM
Benioff Marc,Chairman and Co-CEO,2022-05-11,Option Exercise,80.99,"2,300","186,277","28,928,300",May 12 04:12 PM
Benioff Marc,Chairman and Co-CEO,2022-05-11,Sale,164.41,"2,300","378,135","28,926,000",May 12 04:12 PM
Benioff Marc,Chairman and Co-CEO,2022-05-10,Option Exercise,80.99,"2,300","186,277","28,928,300",May 11 07:07 PM
Benioff Marc,Chairman and Co-CEO,2022-05-10,Sale,166.92,"2,300","383,911","28,926,000",May 11 07:07 PM
Benioff Marc,Chairman and Co-CEO,2022-05-09,Option Exercise,80.99,"2,300","186,277","28,928,300",May 10 05:01 PM
Benioff Marc,Chairman and Co-CEO,2022-05-09,Sale,165.37,"2,300","380,344","28,926,000",May 10 05:01 PM
Benioff Marc,Chairman and Co-CEO,2022-05-06,Option Exercise,80.99,"2,300","186,277","28,928,300",May 09 04:38 PM
Benioff Marc,Chairman and Co-CEO,2022-05-06,Sale,169.45,"2,300","389,744","28,926,000",May 09 04:38 PM
Benioff Marc,Chairman and Co-CEO,2022-05-05,Option Exercise,80.99,"2,300","186,277","28,928,300",May 05 08:19 PM
Benioff Marc,Chairman and Co-CEO,2022-05-05,Sale,173.61,"2,300","399,312","28,926,000",May 05 08:19 PM
Benioff Marc,Chairman and Co-CEO,2022-05-03,Option Exercise,80.99,"2,300","186,277","28,928,300",May 04 06:00 PM
Benioff Marc,Chairman and Co-CEO,2022-05-03,Sale,177.89,"2,300","409,153","28,926,000",May 04 06:00 PM
Benioff Marc,Chairman and Co-CEO,2022-05-02,Option Exercise,80.99,"2,300","186,277","28,928,300",May 03 05:21 PM
Benioff Marc,Chairman and Co-CEO,2022-05-02,Sale,175.66,"2,300","404,022","28,926,000",May 03 05:21 PM
