Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
WALTON ALICE L,10% Owner,2021-12-27,Sale,140.42,"601,845","84,508,547","291,539,068",Dec 28 05:03 PM
WALTON JIM C,10% Owner,2021-12-27,Sale,140.42,"601,845","84,508,547","291,539,068",Dec 28 05:04 PM
WALTON S ROBSON,Director,2021-12-27,Sale,140.42,"601,845","84,508,547","291,539,068",Dec 28 05:06 PM
McMillon C Douglas,President and CEO,2021-12-23,Sale,139.31,"9,708","1,352,463","1,506,943",Dec 28 05:10 PM
WALTON S ROBSON,Director,2021-12-23,Sale,140.02,"93,747","13,126,474","292,140,913",Dec 28 05:06 PM
WALTON JIM C,10% Owner,2021-12-23,Sale,140.02,"93,747","13,126,474","292,140,913",Dec 28 05:04 PM
WALTON ALICE L,10% Owner,2021-12-23,Sale,140.02,"93,747","13,126,474","292,140,913",Dec 28 05:03 PM
WALTON S ROBSON,Director,2021-12-21,Sale,139.25,"366,333","51,013,664","292,380,660",Dec 22 06:26 PM
WALTON JIM C,10% Owner,2021-12-21,Sale,139.25,"366,333","51,013,664","292,380,660",Dec 22 06:24 PM
WALTON ALICE L,10% Owner,2021-12-21,Sale,139.25,"366,333","51,013,664","292,380,660",Dec 22 06:22 PM
WALTON S ROBSON,Director,2021-12-20,Sale,138.97,"946,981","131,602,936","292,746,993",Dec 22 06:26 PM
WALTON JIM C,10% Owner,2021-12-20,Sale,138.97,"946,981","131,602,936","292,746,993",Dec 22 06:24 PM
WALTON ALICE L,10% Owner,2021-12-20,Sale,138.97,"946,981","131,602,936","292,746,993",Dec 22 06:22 PM
WALTON S ROBSON,Director,2021-12-17,Sale,141.57,"433,367","61,351,222","294,158,974",Dec 17 06:28 PM
WALTON ALICE L,10% Owner,2021-12-17,Sale,141.57,"433,367","61,351,222","294,158,974",Dec 17 06:26 PM
WALTON JIM C,10% Owner,2021-12-17,Sale,141.57,"433,367","61,351,222","294,158,974",Dec 17 06:24 PM
WALTON S ROBSON,Director,2021-12-16,Sale,144.95,"498,727","72,291,327","295,117,341",Dec 17 06:28 PM
WALTON ALICE L,10% Owner,2021-12-16,Sale,144.95,"498,727","72,291,327","295,117,341",Dec 17 06:26 PM
WALTON JIM C,10% Owner,2021-12-16,Sale,144.95,"498,727","72,291,327","295,117,341",Dec 17 06:24 PM
WALTON S ROBSON,Director,2021-12-10,Sale,140.25,"925,165","129,758,200","296,080,068",Dec 10 06:47 PM
WALTON ALICE L,10% Owner,2021-12-10,Sale,140.25,"925,165","129,758,200","296,080,068",Dec 10 06:43 PM
WALTON JIM C,10% Owner,2021-12-10,Sale,140.25,"925,165","129,758,200","296,080,068",Dec 10 06:41 PM
WALTON S ROBSON,Director,2021-12-09,Sale,137.94,"704,063","97,116,557","297,005,233",Dec 10 06:47 PM
WALTON ALICE L,10% Owner,2021-12-09,Sale,137.94,"704,063","97,116,557","297,005,233",Dec 10 06:43 PM
WALTON JIM C,10% Owner,2021-12-09,Sale,137.94,"704,063","97,116,557","297,005,233",Dec 10 06:41 PM
WALTON JIM C,10% Owner,2021-12-08,Sale,137.01,"391,339","53,617,554","297,709,296",Dec 08 06:29 PM
WALTON ALICE L,10% Owner,2021-12-08,Sale,137.01,"391,339","53,617,554","297,709,296",Dec 08 06:27 PM
WALTON S ROBSON,Director,2021-12-08,Sale,137.01,"391,339","53,617,554","297,709,296",Dec 08 06:25 PM
WALTON JIM C,10% Owner,2021-12-07,Sale,138.97,"308,135","42,821,521","298,100,635",Dec 08 06:29 PM
WALTON ALICE L,10% Owner,2021-12-07,Sale,138.97,"308,135","42,821,521","298,100,635",Dec 08 06:27 PM
WALTON S ROBSON,Director,2021-12-07,Sale,138.97,"308,135","42,821,521","298,100,635",Dec 08 06:25 PM
WALTON JIM C,10% Owner,2021-12-06,Sale,138.83,"573,955","79,682,550","298,408,770",Dec 08 06:29 PM
WALTON ALICE L,10% Owner,2021-12-06,Sale,138.83,"573,955","79,682,550","298,408,770",Dec 08 06:27 PM
WALTON S ROBSON,Director,2021-12-06,Sale,138.83,"573,955","79,682,550","298,408,770",Dec 08 06:25 PM
WALTON ALICE L,10% Owner,2021-12-03,Sale,137.24,"492,161","67,544,717","298,982,725",Dec 03 06:29 PM
WALTON S ROBSON,Director,2021-12-03,Sale,137.24,"492,161","67,544,717","298,982,725",Dec 03 06:26 PM
WALTON JIM C,10% Owner,2021-12-03,Sale,137.24,"492,161","67,544,717","298,982,725",Dec 03 06:21 PM
WALTON ALICE L,10% Owner,2021-12-02,Sale,137.21,"293,226","40,232,916","299,474,886",Dec 03 06:29 PM
WALTON S ROBSON,Director,2021-12-02,Sale,137.21,"293,226","40,232,916","299,474,886",Dec 03 06:26 PM
WALTON JIM C,10% Owner,2021-12-02,Sale,137.21,"293,226","40,232,916","299,474,886",Dec 03 06:21 PM
WALTON S ROBSON,Director,2021-12-01,Sale,139.38,"409,231","57,037,755","299,768,112",Dec 01 06:40 PM
WALTON ALICE L,10% Owner,2021-12-01,Sale,139.38,"409,231","57,037,755","299,768,112",Dec 01 06:38 PM
WALTON JIM C,10% Owner,2021-12-01,Sale,139.38,"409,231","57,037,755","299,768,112",Dec 01 06:35 PM
WALTON S ROBSON,Director,2021-11-30,Sale,141.03,"621,996","87,719,237","303,814,343",Dec 01 06:40 PM
WALTON ALICE L,10% Owner,2021-11-30,Sale,141.03,"621,996","87,719,237","303,814,343",Dec 01 06:38 PM
WALTON JIM C,10% Owner,2021-11-30,Sale,141.03,"621,996","87,719,237","303,814,343",Dec 01 06:35 PM
WALTON S ROBSON,Director,2021-11-29,Sale,143.16,"414,729","59,373,777","304,436,339",Dec 01 06:40 PM
WALTON ALICE L,10% Owner,2021-11-29,Sale,143.16,"414,729","59,373,777","304,436,339",Dec 01 06:38 PM
WALTON JIM C,10% Owner,2021-11-29,Sale,143.16,"414,729","59,373,777","304,436,339",Dec 01 06:35 PM
McMillon C Douglas,President and CEO,2021-11-24,Sale,146.78,"9,708","1,424,892","1,516,651",Nov 29 04:05 PM
McMillon C Douglas,President and CEO,2021-10-28,Sale,148.4,"9,708","1,440,651","1,526,359",Oct 29 05:41 PM
McMillon C Douglas,President and CEO,2021-09-23,Sale,143.27,"9,708","1,390,866","1,536,065",Sep 24 05:32 PM
WALTON JIM C,10% Owner,2021-09-21,Sale,143.51,"384,073","55,118,825","307,200,068",Sep 22 06:41 PM
WALTON ALICE L,10% Owner,2021-09-21,Sale,143.51,"384,073","55,118,825","307,200,068",Sep 22 06:39 PM
WALTON S ROBSON,Director,2021-09-21,Sale,143.51,"384,073","55,118,825","307,200,068",Sep 22 06:35 PM
WALTON JIM C,10% Owner,2021-09-20,Sale,142.51,"307,927","43,881,757","307,584,141",Sep 22 06:41 PM
WALTON ALICE L,10% Owner,2021-09-20,Sale,142.51,"307,927","43,881,757","307,584,141",Sep 22 06:39 PM
WALTON S ROBSON,Director,2021-09-20,Sale,142.51,"307,927","43,881,757","307,584,141",Sep 22 06:35 PM
WALTON S ROBSON,Director,2021-09-17,Sale,145.13,"505,429","73,352,953","311,847,068",Sep 17 06:57 PM
WALTON ALICE L,10% Owner,2021-09-17,Sale,145.13,"505,429","73,352,953","311,847,068",Sep 17 06:53 PM
WALTON JIM C,10% Owner,2021-09-17,Sale,145.13,"505,429","73,352,953","311,847,068",Sep 17 06:51 PM
WALTON S ROBSON,Director,2021-09-16,Sale,145.09,"173,571","25,182,809","312,872,497",Sep 17 06:57 PM
WALTON ALICE L,10% Owner,2021-09-16,Sale,145.09,"173,571","25,182,809","312,872,497",Sep 17 06:53 PM
WALTON JIM C,10% Owner,2021-09-16,Sale,145.09,"173,571","25,182,809","312,872,497",Sep 17 06:51 PM
WALTON S ROBSON,Director,2021-09-09,Sale,146.46,"1,000,000","146,462,178","313,116,068",Sep 09 06:57 PM
WALTON JIM C,10% Owner,2021-09-09,Sale,146.46,"1,000,000","146,462,178","313,116,068",Sep 09 06:54 PM
WALTON ALICE L,10% Owner,2021-09-09,Sale,146.46,"1,000,000","146,462,178","313,116,068",Sep 09 06:52 PM
WALTON S ROBSON,Director,2021-09-08,Sale,147.53,"670,603","98,934,689","314,116,068",Sep 09 06:57 PM
WALTON JIM C,10% Owner,2021-09-08,Sale,147.53,"670,603","98,934,689","314,116,068",Sep 09 06:54 PM
WALTON ALICE L,10% Owner,2021-09-08,Sale,147.53,"670,603","98,934,689","314,116,068",Sep 09 06:52 PM
WALTON S ROBSON,Director,2021-09-07,Sale,148.19,"330,359","48,956,397","314,786,671",Sep 09 06:57 PM
WALTON JIM C,10% Owner,2021-09-07,Sale,148.19,"330,359","48,956,397","314,786,671",Sep 09 06:54 PM
WALTON ALICE L,10% Owner,2021-09-07,Sale,148.19,"330,359","48,956,397","314,786,671",Sep 09 06:52 PM
WALTON S ROBSON,Director,2021-09-03,Sale,149.04,"544,383","81,136,617","315,117,030",Sep 03 06:40 PM
WALTON JIM C,10% Owner,2021-09-03,Sale,149.04,"544,383","81,136,617","315,117,030",Sep 03 06:37 PM
WALTON ALICE L,10% Owner,2021-09-03,Sale,149.04,"544,383","81,136,617","315,117,030",Sep 03 06:35 PM
WALTON JIM C,10% Owner,2021-09-02,Sale,148.45,"754,655","112,031,363","315,661,413",Sep 02 06:38 PM
WALTON ALICE L,10% Owner,2021-09-02,Sale,148.45,"754,655","112,031,363","315,661,413",Sep 02 06:35 PM
WALTON S ROBSON,Director,2021-09-02,Sale,148.45,"754,655","112,031,363","315,661,413",Sep 02 06:32 PM
WALTON S ROBSON,Director,2021-08-27,Sale,146.63,"363,513","53,300,770","316,462,668",Aug 27 06:46 PM
WALTON ALICE L,10% Owner,2021-08-27,Sale,146.63,"363,513","53,300,770","316,462,668",Aug 27 06:41 PM
