Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
WILDER C JOHN,Director,2021-11-23,Buy,66.38,"6,877","456,488","2,540,185",Nov 23 06:28 PM
WILDER C JOHN,Director,2021-11-22,Buy,66.26,"6,835","452,917","2,533,308",Nov 23 06:28 PM
WILDER C JOHN,Director,2021-11-19,Buy,65.61,"7,085","464,862","2,526,473",Nov 23 06:28 PM
WILDER C JOHN,Director,2021-11-18,Buy,64.82,"7,036","456,080","2,519,388",Nov 18 05:10 PM
WILDER C JOHN,Director,2021-11-17,Buy,65.61,"7,014","460,154","2,512,352",Nov 18 05:10 PM
WILDER C JOHN,Director,2021-11-16,Buy,65.57,"6,961","456,449","2,505,338",Nov 16 04:55 PM
WILDER C JOHN,Director,2021-11-15,Buy,65.32,"7,070","461,783","2,498,377",Nov 16 04:55 PM
WILDER C JOHN,Director,2021-11-12,Buy,64.63,"7,085","457,914","2,491,307",Nov 16 04:55 PM
WILDER C JOHN,Director,2021-11-11,Buy,64.38,"7,090","456,463","2,484,222",Nov 12 07:46 AM
WILDER C JOHN,Director,2021-11-10,Buy,64.6,"7,085","457,680","2,477,132",Nov 12 07:46 AM
WILDER C JOHN,Director,2021-11-09,Buy,64.06,"7,146","457,748","2,470,047",Nov 09 05:41 PM
WILDER C JOHN,Director,2021-11-08,Buy,63.63,"7,058","449,097","2,462,901",Nov 09 05:41 PM
WILDER C JOHN,Director,2021-11-05,Buy,64.56,"7,180","463,575","2,455,843",Nov 09 05:41 PM
WILDER C JOHN,Director,2021-10-06,Buy,62.96,"19,930","1,254,741","2,448,663",Oct 06 06:02 PM
WILDER C JOHN,Director,2021-10-05,Buy,62.85,"19,942","1,253,430","2,428,733",Oct 06 06:02 PM
WILDER C JOHN,Director,2021-10-04,Buy,62.4,"20,225","1,262,102","2,408,691",Oct 04 05:23 PM
WILDER C JOHN,Director,2021-10-01,Buy,62.11,"20,030","1,244,111","2,388,466",Oct 04 05:23 PM
WILDER C JOHN,Director,2021-09-30,Buy,62.78,"19,763","1,240,769","2,368,436",Oct 04 05:23 PM
WILDER C JOHN,Director,2021-09-29,Buy,63.08,"19,868","1,253,210","2,348,673",Sep 29 05:12 PM
WILDER C JOHN,Director,2021-09-28,Buy,62.76,"19,778","1,241,360","2,328,805",Sep 29 05:12 PM
WILDER C JOHN,Director,2021-09-24,Buy,63.52,"19,740","1,253,978","2,309,027",Sep 27 08:00 AM
Campbell David A,President and CEO,2021-09-23,Buy,63.66,"7,850","499,699","71,904",Sep 23 04:16 PM
Andrews Kirkland B,EVP - Chief Financial Officer,2021-09-23,Buy,63.67,"7,875","501,392","22,091",Sep 23 04:17 PM
WILDER C JOHN,Director,2021-09-23,Buy,63.7,"19,840","1,263,820","2,289,287",Sep 27 08:00 AM
