Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Vennam Rajesh,"SVP, CFO and Treasurer",2021-07-26,Option Exercise,0.0,591,0,"3,113",Jul 27 05:46 PM
Renninger Richard L.,"SVP, Chief Development Officer",2021-07-26,Option Exercise,0.0,"1,183",0,"20,344",Jul 27 05:44 PM
Martin Melvin John,"President, SRG",2021-07-26,Option Exercise,0.0,"1,479",0,"11,224",Jul 27 05:36 PM
Milanes Douglas J.,"SVP, Chief Supply Chain Ofcr",2021-07-26,Option Exercise,0.0,"1,331",0,"3,014",Jul 27 05:37 PM
Madonna John W.,"SVP, Corporate Controller",2021-07-26,Option Exercise,0.0,739,0,"4,742",Jul 27 05:35 PM
Kiernan Daniel J.,"President, Olive Garden",2021-07-26,Option Exercise,0.0,"1,036",0,"12,886",Jul 27 05:34 PM
King Sarah H.,"SVP, Chief People Officer",2021-07-26,Option Exercise,0.0,"2,219",0,"8,550",Jul 27 05:34 PM
LEE EUGENE I JR,Chairman and CEO,2021-07-26,Option Exercise,0.0,"14,792",0,"260,212",Jul 27 05:35 PM
Broad Matthew R,SVP General Counsel,2021-07-26,Option Exercise,0.0,"1,774",0,"14,295",Jul 27 05:33 PM
Burrowes Todd,"President, LongHorn Steakhouse",2021-07-26,Option Exercise,0.0,"2,663",0,"39,482",Jul 27 05:33 PM
Cardenas Ricardo,President and COO,2021-07-26,Option Exercise,0.0,"3,698",0,"44,411",Jul 27 05:34 PM
Connelly Susan M.,"SVP, Chief Comm & PA Officer",2021-07-26,Option Exercise,0.0,739,0,"6,807",Jul 27 05:34 PM
Vennam Rajesh,"SVP, CFO and Treasurer",2021-07-25,Option Exercise,0.0,"1,101",0,"2,792",Jul 27 05:46 PM
Renninger Richard L.,"SVP, Chief Development Officer",2021-07-25,Option Exercise,0.0,"2,479",0,"20,138",Jul 27 05:44 PM
Martin Melvin John,"President, SRG",2021-07-25,Option Exercise,0.0,"4,370",0,"11,245",Jul 27 05:36 PM
Milanes Douglas J.,"SVP, Chief Supply Chain Ofcr",2021-07-25,Option Exercise,0.0,"2,756",0,"2,769",Jul 27 05:37 PM
Madonna John W.,"SVP, Corporate Controller",2021-07-25,Option Exercise,0.0,"1,652",0,"4,407",Jul 27 05:35 PM
Kiernan Daniel J.,"President, Olive Garden",2021-07-25,Option Exercise,0.0,"3,857",0,"13,369",Jul 27 05:34 PM
King Sarah H.,"SVP, Chief People Officer",2021-07-25,Option Exercise,0.0,"3,030",0,"7,340",Jul 27 05:34 PM
LEE EUGENE I JR,Chairman and CEO,2021-07-25,Option Exercise,0.0,"27,559",0,"256,266",Jul 27 05:35 PM
Broad Matthew R,SVP General Counsel,2021-07-25,Option Exercise,0.0,"3,582",0,"13,932",Jul 27 05:33 PM
Burrowes Todd,"President, LongHorn Steakhouse",2021-07-25,Option Exercise,0.0,"5,512",0,"38,989",Jul 27 05:33 PM
Cardenas Ricardo,President and COO,2021-07-25,Option Exercise,0.0,"7,165",0,"43,534",Jul 27 05:34 PM
Connelly Susan M.,"SVP, Chief Comm & PA Officer",2021-07-25,Option Exercise,0.0,"1,652",0,"6,686",Jul 27 05:34 PM
LEE EUGENE I JR,Chairman and CEO,2021-07-14,Option Exercise,59.68,"1,510","90,117","230,217",Jul 16 08:58 AM
Burrowes Todd,"President, LongHorn Steakhouse",2021-07-14,Option Exercise,61.82,"4,500","278,172","37,977",Jul 16 11:21 AM
LEE EUGENE I JR,Chairman and CEO,2021-07-14,Sale,150.02,"1,510","226,523","228,707",Jul 16 08:58 AM
Burrowes Todd,"President, LongHorn Steakhouse",2021-07-14,Sale,150.02,"4,500","675,098","33,477",Jul 16 11:21 AM
LEE EUGENE I JR,Chairman and CEO,2021-07-12,Option Exercise,59.68,"6,694","399,498","235,401",Jul 14 01:34 PM
Cardenas Ricardo,President and COO,2021-07-12,Option Exercise,49.25,"4,936","243,098","41,305",Jul 14 01:36 PM
Burrowes Todd,"President, LongHorn Steakhouse",2021-07-12,Option Exercise,62.38,"13,256","826,896","46,733",Jul 14 04:41 PM
Burrowes Todd,"President, LongHorn Steakhouse",2021-07-12,Sale,150.01,"13,256","1,988,589","33,477",Jul 14 04:41 PM
Cardenas Ricardo,President and COO,2021-07-12,Sale,150.02,"4,936","740,480","36,369",Jul 14 01:36 PM
LEE EUGENE I JR,Chairman and CEO,2021-07-12,Sale,150.01,"6,694","1,004,191","228,707",Jul 14 01:34 PM
LEE EUGENE I JR,Chairman and CEO,2021-07-07,Option Exercise,59.68,"4,900","292,432","233,607",Jul 09 11:07 AM
Renninger Richard L.,"SVP, Chief Development Officer",2021-07-07,Option Exercise,59.68,"9,000","537,120","26,659",Jul 09 11:09 AM
Cardenas Ricardo,President and COO,2021-07-07,Option Exercise,49.25,"5,716","281,513","42,085",Jul 09 11:09 AM
Burrowes Todd,"President, LongHorn Steakhouse",2021-07-07,Option Exercise,61.86,"5,232","323,631","38,709",Jul 09 11:09 AM
Milanes Douglas J.,"SVP, Chief Supply Chain Ofcr",2021-07-07,Option Exercise,59.68,"12,385","739,137","12,398",Jul 09 12:19 PM
Milanes Douglas J.,"SVP, Chief Supply Chain Ofcr",2021-07-07,Sale,150.01,"12,385","1,857,822",13,Jul 09 12:19 PM
Burrowes Todd,"President, LongHorn Steakhouse",2021-07-07,Sale,150.04,"5,232","785,027","33,477",Jul 09 11:09 AM
Cardenas Ricardo,President and COO,2021-07-07,Sale,150.01,"5,716","857,484","36,369",Jul 09 11:09 AM
Renninger Richard L.,"SVP, Chief Development Officer",2021-07-07,Sale,149.45,"9,000","1,345,024","17,659",Jul 09 11:09 AM
LEE EUGENE I JR,Chairman and CEO,2021-07-07,Sale,150.02,"4,900","735,103","228,707",Jul 09 11:07 AM
Cardenas Ricardo,President and COO,2021-07-01,Option Exercise,49.25,"10,652","524,611","47,021",Jul 06 09:43 AM
JAMISON CYNTHIA T,Director,2021-07-01,Option Exercise,49.51,"3,123","154,620","6,961",Jul 06 09:43 AM
Cardenas Ricardo,President and COO,2021-07-01,Sale,147.08,"10,652","1,566,714","36,369",Jul 06 09:43 AM
